codigo_krona;descricao_krona;linha_krona;funcao_krona;aplicacao_krona;caracteristicas_tecnicas;normas_referencia;beneficios;descricao_matriz;linha_matriz;familia_krona;unidade_venda;tipo_embalagem;comprimento_matriz;altura_matriz;largura_matriz;quantidade_embalagem;ncm_krona;codigo_barras_produto;codigo_barras_embalagem;codigo_barras_reembalagem;descricao_normalizada;categoria_detectada;eh_tubo;diametro_mm;comprimento_detectado_m;comprimento_matriz_m;comprimento_final_m;diametro_final_mm
36;TUBO PVC SOLDAVEL - 3M - 50MM;TUBOS PVC SOLDAVEL;;;;;;TUBO PVC SOLDAVEL - 3M - 50MM;TUBOS PVC SOLDAVEL;AF;BR;Amarrados;3000.0;50.0;50.0;5.0;3917.23.00;7897801309011;17897801309018;27897801309015;TUBO PVC SOLDAVEL - 3M - 50MM;TUBO;True;50.0;3.0;3.0;3.0;50.0
360;BUCHA RED.SOLD.CURTA 25 X 20MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.CURTA  25 X 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;25.0;25.0;18.0;50.0;3917.40.90;7897801301466;17897801301463;47897801301464;BUCHA RED.SOLDAVEL.CURTA 25 X 20MM;BUCHA;False;20.0;;0.025;0.025;20.0
361;BUCHA RED.SOLD.CURTA 32 X 25MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.CURTA  32 X 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;32.0;32.0;21.5;50.0;3917.40.90;7897801302210;17897801302217;47897801302218;BUCHA RED.SOLDAVEL.CURTA 32 X 25MM;BUCHA;False;25.0;;0.032;0.032;25.0
362;BUCHA RED.SOLD.CURTA 40 X 32MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.CURTA  40 X 32MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;40.0;40.0;24.5;10.0;3917.40.90;7897801302807;17897801302804;27897801302801;BUCHA RED.SOLDAVEL.CURTA 40 X 32MM;BUCHA;False;32.0;;0.04;0.04;32.0
363;BUCHA RED.SOLD.CURTA 50 X 40MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.CURTA  50 X 40MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;50.0;50.0;30.0;10.0;3917.40.90;7897801302814;17897801302811;47897801302812;BUCHA RED.SOLDAVEL.CURTA 50 X 40MM;BUCHA;False;40.0;;0.05;0.05;40.0
364;BUCHA RED.SOLD.CURTA 60 X 50MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.CURTA  60 X 50MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;60.0;35.0;60.0;12.0;3917.40.90;7897801307703;17897801307700;27897801307707;BUCHA RED.SOLDAVEL.CURTA 60 X 50MM;BUCHA;False;50.0;;0.06;0.06;50.0
365;BUCHA RED.SOLD.CURTA 75 X 60MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.CURTA  75 X 60MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;43.0;75.0;75.0;5.0;3917.40.90;7897801311267;17897801311264;27897801311261;BUCHA RED.SOLDAVEL.CURTA 75 X 60MM;BUCHA;False;60.0;;0.043;0.043;60.0
366;BUCHA RED.SOLD.CURTA 85 X 75MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.CURTA  85 X 75MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;50.0;85.0;85.0;5.0;3917.40.90;7897801311243;17897801311240;27897801311247;BUCHA RED.SOLDAVEL.CURTA 85 X 75MM;BUCHA;False;75.0;;0.05;0.05;75.0
367;BUCHA RED.SOLD.LONGA 32 X 20MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 32 X 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;32.0;44.0;32.0;15.0;3917.40.90;7897801307253;17897801307250;27897801307257;BUCHA RED.SOLDAVEL.LONGA 32 X 20MM;BUCHA;False;20.0;;0.032;0.032;20.0
368;BUCHA RED.SOLD.LONGA 40 X 20MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 40 X 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;40.0;52.0;40.0;15.0;3917.40.90;7897801307222;17897801307229;27897801307226;BUCHA RED.SOLDAVEL.LONGA 40 X 20MM;BUCHA;False;20.0;;0.04;0.04;20.0
369;BUCHA RED.SOLD.LONGA 40 X 25MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 40 X 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;40.0;51.0;40.0;10.0;3917.40.90;7897801302821;17897801302828;27897801302825;BUCHA RED.SOLDAVEL.LONGA 40 X 25MM;BUCHA;False;25.0;;0.04;0.04;25.0
37;TUBO PVC SOLDAVEL - 3M - 60MM;TUBOS PVC SOLDAVEL;;;;;;TUBO PVC SOLDAVEL - 3M - 60MM;TUBOS PVC SOLDAVEL;AF;BR;Amarrados;3000.0;60.0;60.0;3.0;3917.23.00;7897801309028;17897801309025;27897801309022;TUBO PVC SOLDAVEL - 3M - 60MM;TUBO;True;60.0;3.0;3.0;3.0;60.0
370;BUCHA RED.SOLD.LONGA 50 X 20MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 50 X 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;50.0;60.0;50.0;10.0;3917.40.90;7897801307239;17897801307236;27897801307233;BUCHA RED.SOLDAVEL.LONGA 50 X 20MM;BUCHA;False;20.0;;0.05;0.05;20.0
371;BUCHA RED.SOLD.LONGA 50 X 25MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 50 X 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;50.0;50.0;61.0;25.0;3917.40.90;7897801300803;17897801300800;27897801300807;BUCHA RED.SOLDAVEL.LONGA 50 X 25MM;BUCHA;False;25.0;;0.05;0.05;25.0
372;BUCHA RED.SOLD.LONGA 50 X 32MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 50 X 32MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;50.0;50.0;60.5;10.0;3917.40.90;7897801302838;17897801302835;27897801302832;BUCHA RED.SOLDAVEL.LONGA 50 X 32MM;BUCHA;False;32.0;;0.05;0.05;32.0
373;BUCHA RED.SOLD.LONGA 60 X 25MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 60 X 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;60.0;72.0;60.0;10.0;3917.40.90;7897801307581;17897801307588;27897801307585;BUCHA RED.SOLDAVEL.LONGA 60 X 25MM;BUCHA;False;25.0;;0.06;0.06;25.0
374;BUCHA RED.SOLD.LONGA 60 X 32MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 60 X 32MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;60.0;69.0;60.0;10.0;3917.40.90;7897801308243;17897801308240;27897801308247;BUCHA RED.SOLDAVEL.LONGA 60 X 32MM;BUCHA;False;32.0;;0.06;0.06;32.0
375;BUCHA RED.SOLD.LONGA 60 X 40MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 60 X 40MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;60.0;70.5;60.0;10.0;3917.40.90;7897801308250;17897801308257;27897801308254;BUCHA RED.SOLDAVEL.LONGA 60 X 40MM;BUCHA;False;40.0;;0.06;0.06;40.0
376;BUCHA RED.SOLD.LONGA 60 X 50MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 60 X 50MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;63.0;73.0;63.0;10.0;3917.40.90;7897801307598;17897801307595;27897801307592;BUCHA RED.SOLDAVEL.LONGA 60 X 50MM;BUCHA;False;50.0;;0.063;0.063;50.0
377;BUCHA RED.SOLD.LONGA 75 X 50MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 75 X 50MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;75.0;85.0;75.0;5.0;3917.40.90;7897801311472;17897801311479;27897801311476;BUCHA RED.SOLDAVEL.LONGA 75 X 50MM;BUCHA;False;50.0;;0.075;0.075;50.0
378;BUCHA RED.SOLD.LONGA 85 X 60MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 85 X 60MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;100.0;84.0;84.0;5.0;3917.40.90;7897801311236;17897801311233;27897801311230;BUCHA RED.SOLDAVEL.LONGA 85 X 60MM;BUCHA;False;60.0;;0.1;0.1;60.0
379;BUCHA RED.SOLD.LONGA 110 X 60MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 110 X 60MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;111.0;135.0;111.0;5.0;3917.40.90;7897801311571;17897801311578;27897801311575;BUCHA RED.SOLDAVEL.LONGA 110 X 60MM;BUCHA;False;60.0;;0.111;0.111;60.0
38;TUBO PVC SOLDAVEL - 3M - 75MM;TUBOS PVC SOLDAVEL;;;;;;TUBO PVC SOLDAVEL - 3M - 75MM;TUBOS PVC SOLDAVEL;AF;BR;Amarrados;3000.0;75.0;75.0;1.0;3917.23.00;7897801309035;17897801309032;27897801309039;TUBO PVC SOLDAVEL - 3M - 75MM;TUBO;True;75.0;3.0;3.0;3.0;75.0
380;BUCHA RED.SOLD.LONGA 110 X 75MM;CONEXOES SOLDAVEIS;;;;;;BUCHA RED.SOLD.LONGA 110 X 75MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;130.0;112.0;112.0;5.0;3917.40.90;7897801311588;17897801311585;27897801311582;BUCHA RED.SOLDAVEL.LONGA 110 X 75MM;BUCHA;False;75.0;;0.13;0.13;75.0
382;CAP SOLD - 20MM;CONEXOES SOLDAVEIS;;;;;;CAP SOLD - 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;28.0;28.0;20.0;50.0;3917.40.90;7897801300483;17897801300480;47897801300481;CAP SOLDAVEL - 20MM;CAP;False;20.0;;0.028;0.028;20.0
383;CAP SOLD - 25MM;CONEXOES SOLDAVEIS;;;;;;CAP SOLD - 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;25.0;25.0;33.8;50.0;3917.40.90;7897801300513;17897801300510;47897801300511;CAP SOLDAVEL - 25MM;CAP;False;25.0;;0.025;0.025;25.0
384;CAP SOLD - 32MM;CONEXOES SOLDAVEIS;;;;;;CAP SOLD - 32MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;42.0;42.0;30.0;25.0;3917.40.90;7897801302845;17897801302842;47897801302843;CAP SOLDAVEL - 32MM;CAP;False;32.0;;0.042;0.042;32.0
385;CAP SOLD - 40MM;CONEXOES SOLDAVEIS;;;;;;CAP SOLD - 40MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;51.6;36.0;51.6;10.0;3917.40.90;7897801307208;17897801307205;27897801307202;CAP SOLDAVEL - 40MM;CAP;False;40.0;;0.0516;0.0516;40.0
386;CAP SOLD - 50MM;CONEXOES SOLDAVEIS;;;;;;CAP SOLD - 50MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;63.0;63.0;41.5;10.0;3917.40.90;7897801301961;17897801301968;47897801301969;CAP SOLDAVEL - 50MM;CAP;False;50.0;;0.063;0.063;50.0
387;CAP SOLD - 60MM;CONEXOES SOLDAVEIS;;;;;;CAP SOLD - 60MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;74.0;50.0;74.0;10.0;3917.40.90;7897801307543;17897801307540;47897801307541;CAP SOLDAVEL - 60MM;CAP;False;60.0;;0.074;0.074;60.0
388;CAP SOLD - 75MM;CONEXOES SOLDAVEIS;;;;;;CAP SOLD - 75MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;60.0;90.0;90.0;5.0;3917.40.90;7897801311090;17897801311097;27897801311094;CAP SOLDAVEL - 75MM;CAP;False;75.0;;0.06;0.06;75.0
389;CAP SOLD - 85MM;CONEXOES SOLDAVEIS;;;;;;CAP SOLD - 85MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;55.0;102.0;102.0;5.0;3917.40.90;7897801311106;17897801311103;27897801311100;CAP SOLDAVEL - 85MM;CAP;False;85.0;;0.055;0.055;85.0
390;CAP SOLD - 110MM;CONEXOES SOLDAVEIS;;;;;;CAP SOLD - 110MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;75.0;130.0;130.0;5.0;3917.40.90;7897801311113;17897801311110;27897801311117;CAP SOLDAVEL - 110MM;CAP;False;110.0;;0.075;0.075;110.0
393;CURVA 45 SOLD - 20MM;CONEXOES SOLDAVEIS;;;;;;CURVA 45 SOLD - 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;92.0;32.0;25.0;20.0;3917.40.90;7897801310765;17897801310762;27897801310769;CURVA 45 SOLDAVEL - 20MM;JOELHO;False;20.0;;0.092;0.092;20.0
394;CURVA 45 SOLD - 25MM;CONEXOES SOLDAVEIS;;;;;;CURVA 45 SOLD - 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;120.0;40.0;30.0;25.0;3917.40.90;7897801310772;17897801310779;27897801310776;CURVA 45 SOLDAVEL - 25MM;JOELHO;False;25.0;;0.12;0.12;25.0
395;CURVA 45 SOLD - 32MM;CONEXOES SOLDAVEIS;;;;;;CURVA 45 SOLD - 32MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;35.0;125.0;75.0;10.0;3917.40.90;7897801310789;17897801310786;27897801310783;CURVA 45 SOLDAVEL - 32MM;JOELHO;False;32.0;;0.035;0.035;32.0
396;CURVA 45 SOLD - 40MM;CONEXOES SOLDAVEIS;;;;;;CURVA 45 SOLD - 40MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;45.0;158.0;110.0;5.0;3917.40.90;7897801310796;17897801310793;27897801310790;CURVA 45 SOLDAVEL - 40MM;JOELHO;False;40.0;;0.045;0.045;40.0
397;CURVA 45 SOLD - 50MM;CONEXOES SOLDAVEIS;;;;;;CURVA 45 SOLD - 50MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;190.0;54.0;75.0;5.0;3917.40.90;7897801310802;17897801310809;27897801310806;CURVA 45 SOLDAVEL - 50MM;JOELHO;False;50.0;;0.19;0.19;50.0
398;CURVA 45 SOLD - 60MM;CONEXOES SOLDAVEIS;;;;;;CURVA 45 SOLD - 60MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;240.0;11.0;70.0;5.0;3917.40.90;7897801310819;17897801310816;27897801310813;CURVA 45 SOLDAVEL - 60MM;JOELHO;False;60.0;;0.24;0.24;60.0
399;CURVA 45 SOLD - 75MM;CONEXOES SOLDAVEIS;;;;;;CURVA 45 SOLD - 75MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;83.0;260.0;170.0;1.0;3917.40.90;7897801310826;17897801310823;27897801310820;CURVA 45 SOLDAVEL - 75MM;JOELHO;False;75.0;;0.083;0.083;75.0
400;CURVA 45 SOLD - 85MM;CONEXOES SOLDAVEIS;;;;;;CURVA 45 SOLD - 85MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;30.0;130.0;95.0;1.0;3917.40.90;7897801310833;17897801310830;27897801310837;CURVA 45 SOLDAVEL - 85MM;JOELHO;False;85.0;;0.03;0.03;85.0
401;CURVA 45 SOLD - 110MM;CONEXOES SOLDAVEIS;;;;;;CURVA 45 SOLD - 110MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;122.0;420.0;250.0;1.0;3917.40.90;7897801310840;17897801310847;27897801310844;CURVA 45 SOLDAVEL - 110MM;JOELHO;False;110.0;;0.122;0.122;110.0
402;CURVA DE TRANSPOSICAO SOLD - 20MM;CONEXOES SOLDAVEIS;Efetuar sobreposição de tubulações, através de seu desenho exclusivo, reduzindo emendas e garantindo a estanqueidade.;Utilizada em instalação hidráulica residencial, comercial e industrial nas tubulações de água fria, indicado para utilização em instalações sobrepostas.;"*Material: PVC (Policloreto de Vinila). 
*Processo: Injeção 
* Cor: Marrom 
*Conexão: Bolsas Soldáveis 
*Temperatura x Pressão 
*45 ͦC x 7,5 kgf/cm²";"*ABNT NBR 5648 
*ABNT NBR 5626";"*Sem efeito nocivo ao organismo, atóxico. 
*Resistente a corrosão, não enferruja. 
*Juntas soldáveis a frio. 
*Longa vida útil.";CURVA DE TRANSPOSICAO SOLD - 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;22.0;40.0;140.0;20.0;3917.40.90;7897801310857;17897801310854;27897801310851;CURVA DE TRANSPOSICAO SOLDAVEL - 20MM;JOELHO;False;20.0;;0.022;0.022;20.0
403;CURVA DE TRANSPOSICAO SOLD - 25MM;CONEXOES SOLDAVEIS;Efetuar sobreposição de tubulações, através de seu desenho exclusivo, reduzindo emendas e garantindo a estanqueidade.;Utilizada em instalação hidráulica residencial, comercial e industrial nas tubulações de água fria, indicado para utilização em instalações sobrepostas.;"*Material: PVC (Policloreto de Vinila). 
*Processo: Injeção 
* Cor: Marrom 
*Conexão: Bolsas Soldáveis 
*Temperatura x Pressão 
*45 ͦC x 7,5 kgf/cm²";"*ABNT NBR 5648 
*ABNT NBR 5626";"*Sem efeito nocivo ao organismo, atóxico. 
*Resistente a corrosão, não enferruja. 
*Juntas soldáveis a frio. 
*Longa vida útil.";CURVA DE TRANSPOSICAO SOLD - 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;28.0;50.0;175.0;20.0;3917.40.90;7897801310864;17897801310861;27897801310868;CURVA DE TRANSPOSICAO SOLDAVEL - 25MM;JOELHO;False;25.0;;0.028;0.028;25.0
404;CURVA DE TRANSPOSICAO SOLD - 32MM;CONEXOES SOLDAVEIS;Efetuar sobreposição de tubulações, através de seu desenho exclusivo, reduzindo emendas e garantindo a estanqueidade.;Utilizada em instalação hidráulica residencial, comercial e industrial nas tubulações de água fria, indicado para utilização em instalações sobrepostas.;"*Material: PVC (Policloreto de Vinila). 
*Processo: Injeção 
* Cor: Marrom 
*Conexão: Bolsas Soldáveis 
*Temperatura x Pressão 
*45 ͦC x 7,5 kgf/cm²";"*ABNT NBR 5648 
*ABNT NBR 5626";"*Sem efeito nocivo ao organismo, atóxico. 
*Resistente a corrosão, não enferruja. 
*Juntas soldáveis a frio. 
*Longa vida útil.";CURVA DE TRANSPOSICAO SOLD - 32MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;38.0;60.0;220.0;10.0;3917.40.90;7897801310871;17897801310878;27897801310875;CURVA DE TRANSPOSICAO SOLDAVEL - 32MM;JOELHO;False;32.0;;0.038;0.038;32.0
406;CURVA 90 SOLD - 20MM;CONEXOES SOLDAVEIS;;;;;;CURVA 90 SOLD - 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;99.0;70.0;28.0;20.0;3917.40.90;7897801301626;17897801301623;27897801301620;CURVA 90 SOLDAVEL - 20MM;JOELHO;False;20.0;;0.099;0.099;20.0
407;CURVA 90 SOLD - 25MM;CONEXOES SOLDAVEIS;;;;;;CURVA 90 SOLD - 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;119.0;51.0;34.0;20.0;3917.40.90;7897801301619;17897801301616;47897801301617;CURVA 90 SOLDAVEL - 25MM;JOELHO;False;25.0;;0.119;0.119;25.0
408;CURVA 90 SOLD - 32MM;CONEXOES SOLDAVEIS;;;;;;CURVA 90 SOLD - 32MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;137.0;97.0;42.0;10.0;3917.40.90;7897801302784;17897801302781;47897801302782;CURVA 90 SOLDAVEL - 32MM;JOELHO;False;32.0;;0.137;0.137;32.0
409;CURVA 90 SOLD - 40MM;CONEXOES SOLDAVEIS;;;;;;CURVA 90 SOLD - 40MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;133.0;51.6;133.0;10.0;3917.40.90;7897801307185;17897801307182;27897801307189;CURVA 90 SOLDAVEL - 40MM;JOELHO;False;40.0;;0.133;0.133;40.0
410;CURVA 90 SOLD - 50MM;CONEXOES SOLDAVEIS;;;;;;CURVA 90 SOLD - 50MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;230.0;163.0;63.0;10.0;3917.40.90;7897801301633;17897801301630;27897801301637;CURVA 90 SOLDAVEL - 50MM;JOELHO;False;50.0;;0.23;0.23;50.0
411;CURVA 90 SOLD - 60MM;CONEXOES SOLDAVEIS;;;;;;CURVA 90 SOLD - 60MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;176.0;74.0;176.0;5.0;3917.40.90;7897801307550;17897801307557;27897801307554;CURVA 90 SOLDAVEL - 60MM;JOELHO;False;60.0;;0.176;0.176;60.0
412;CURVA 90 SOLD - 75MM;CONEXOES SOLDAVEIS;;;;;;CURVA 90 SOLD - 75MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;250.0;250.0;85.0;1.0;3917.40.90;7897801310987;17897801310984;27897801310981;CURVA 90 SOLDAVEL - 75MM;JOELHO;False;75.0;;0.25;0.25;75.0
413;CURVA 90 SOLD - 85MM;CONEXOES SOLDAVEIS;;;;;;CURVA 90 SOLD - 85MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;290.0;290.0;95.0;1.0;3917.40.90;7897801310994;17897801310991;27897801310998;CURVA 90 SOLDAVEL - 85MM;JOELHO;False;85.0;;0.29;0.29;85.0
414;CURVA 90 SOLD - 110MM;CONEXOES SOLDAVEIS;;;;;;CURVA 90 SOLD - 110MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;122.0;410.0;410.0;1.0;3917.40.90;7897801311007;17897801311004;27897801311001;CURVA 90 SOLDAVEL - 110MM;JOELHO;False;110.0;;0.122;0.122;110.0
415;JOELHO 45 SOLD - 20MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 45 SOLD - 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;38.0;48.0;28.0;50.0;3917.40.90;7897801302234;17897801302231;47897801302232;JOELHO 45 SOLDAVEL - 20MM;JOELHO;False;20.0;;0.038;0.038;20.0
416;JOELHO 45 SOLD - 25MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 45 SOLD - 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;45.0;57.0;34.0;50.0;3917.40.90;7897801302241;17897801302248;47897801302249;JOELHO 45 SOLDAVEL - 25MM;JOELHO;False;25.0;;0.045;0.045;25.0
417;JOELHO 45 SOLD - 32MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 45 SOLD - 32MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;58.0;69.0;42.0;10.0;3917.40.90;7897801302791;17897801302798;27897801302795;JOELHO 45 SOLDAVEL - 32MM;JOELHO;False;32.0;;0.058;0.058;32.0
418;JOELHO 45 SOLD - 40MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 45 SOLD - 40MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;78.0;52.0;78.0;10.0;3917.40.90;7897801307307;17897801307304;27897801307301;JOELHO 45 SOLDAVEL - 40MM;JOELHO;False;40.0;;0.078;0.078;40.0
419;JOELHO 45 SOLD - 50MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 45 SOLD - 50MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;82.0;101.0;63.0;10.0;3917.40.90;7897801302227;17897801302224;27897801302221;JOELHO 45 SOLDAVEL - 50MM;JOELHO;False;50.0;;0.082;0.082;50.0
420;JOELHO 45 SOLD - 60MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 45 SOLD - 60MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;117.0;74.0;117.0;10.0;3917.40.90;7897801307567;17897801307564;27897801307561;JOELHO 45 SOLDAVEL - 60MM;JOELHO;False;60.0;;0.117;0.117;60.0
421;JOELHO 45 SOLD - 75MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 45 SOLD - 75MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;125.0;100.0;90.0;5.0;3917.40.90;7897801311274;17897801311271;27897801311278;JOELHO 45 SOLDAVEL - 75MM;JOELHO;False;75.0;;0.125;0.125;75.0
422;JOELHO 45 SOLD - 85MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 45 SOLD - 85MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;105.0;150.0;130.0;3.0;3917.40.90;7897801311281;17897801311288;27897801311285;JOELHO 45 SOLDAVEL - 85MM;JOELHO;False;85.0;;0.105;0.105;85.0
423;JOELHO 45 SOLD - 110MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 45 SOLD - 110MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;125.0;180.0;170.0;1.0;3917.40.90;7897801311298;17897801311295;27897801311292;JOELHO 45 SOLDAVEL - 110MM;JOELHO;False;110.0;;0.125;0.125;110.0
424;JOELHO 90 SOLD - 20MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 90 SOLD - 20MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;41.4;28.0;41.4;50.0;3917.40.90;7897801300506;17897801300503;47897801300504;JOELHO 90 SOLDAVEL - 20MM;JOELHO;False;20.0;;0.0414;0.0414;20.0
425;JOELHO 90 SOLD - 25MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 90 SOLD - 25MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;48.9;33.8;48.9;50.0;3917.40.90;7897801300308;17897801300305;47897801300306;JOELHO 90 SOLDAVEL - 25MM;JOELHO;False;25.0;;0.0489;0.0489;25.0
426;JOELHO 90 SOLD - 32MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 90 SOLD - 32MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;61.0;42.0;61.0;25.0;3917.40.90;7897801301565;17897801301562;27897801301569;JOELHO 90 SOLDAVEL - 32MM;JOELHO;False;32.0;;0.061;0.061;32.0
427;JOELHO 90 SOLD - 40MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 90 SOLD - 40MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;100.0;70.0;50.0;10.0;3917.40.90;7897801301879;17897801301876;27897801301873;JOELHO 90 SOLDAVEL - 40MM;JOELHO;False;40.0;;0.1;0.1;40.0
428;JOELHO 90 SOLD - 50MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 90 SOLD - 50MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;90.0;63.0;63.0;25.0;3917.40.90;7897801300650;17897801300657;27897801300654;JOELHO 90 SOLDAVEL - 50MM;JOELHO;False;50.0;;0.09;0.09;50.0
429;JOELHO 90 SOLD - 60MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 90 SOLD - 60MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;105.9;74.0;105.9;10.0;3917.40.90;7897801302975;17897801302972;27897801302979;JOELHO 90 SOLDAVEL - 60MM;JOELHO;False;60.0;;0.10590000000000001;0.10590000000000001;60.0
430;JOELHO 90 SOLD - 75MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 90 SOLD - 75MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;130.0;132.0;94.0;5.0;3917.40.90;7897801309271;17897801309278;27897801309275;JOELHO 90 SOLDAVEL - 75MM;JOELHO;False;75.0;;0.13;0.13;75.0
431;JOELHO 90 SOLD - 85MM;CONEXOES SOLDAVEIS;;;;;;JOELHO 90 SOLD - 85MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;148.0;103.0;148.0;3.0;3917.40.90;7897801308823;17897801308820;27897801308827;JOELHO 90 SOLDAVEL - 85MM;JOELHO;False;85.0;;0.148;0.148;85.0
